,id,breed,breed_int,filepath
161,03dc61595ad9dbf49e3998cf586ca8cb,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03dc61595ad9dbf49e3998cf586ca8cb.jpg
162,03dd99e068f1f2283011cc305f5aaa9f,irish_wolfhound,19,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03dd99e068f1f2283011cc305f5aaa9f.jpg
163,03ddfa6f292b49e14ed6be5c58246701,malamute,64,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03ddfa6f292b49e14ed6be5c58246701.jpg
164,03dfefdb2939388f7ca9578cb7c4a2b9,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03dfefdb2939388f7ca9578cb7c4a2b9.jpg
165,03e1d2ee5fd90aef036c90a9e7f81177,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03e1d2ee5fd90aef036c90a9e7f81177.jpg
166,03eb844e1d5aa5addaab20298b1b70c3,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03eb844e1d5aa5addaab20298b1b70c3.jpg
167,03edf850d74d43b2587991ecb673fb33,scotch_terrier,56,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03edf850d74d43b2587991ecb673fb33.jpg
168,03f2301867ca4d744773c4c06aa61d3c,borzoi,89,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03f2301867ca4d744773c4c06aa61d3c.jpg
169,03f2f64aebc483ef8e5e17aba7311aa6,brabancon_griffon,117,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03f2f64aebc483ef8e5e17aba7311aa6.jpg
170,03f5b638b8f1c83d3097786e40992ff9,toy_terrier,73,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03f5b638b8f1c83d3097786e40992ff9.jpg
171,03f6435dc8a5e760d19e67831c6034fb,chow,27,e:\daidai\projects\dog_breed_classifier/input_data/images/train/03f6435dc8a5e760d19e67831c6034fb.jpg
172,040fef64640b89c53f161b6c5215b78b,affenpinscher,69,e:\daidai\projects\dog_breed_classifier/input_data/images/train/040fef64640b89c53f161b6c5215b78b.jpg
173,041a54577da744348d4da8094e882cd9,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/041a54577da744348d4da8094e882cd9.jpg
174,041b3b8a40b587a486276ac15edd9eaf,samoyed,9,e:\daidai\projects\dog_breed_classifier/input_data/images/train/041b3b8a40b587a486276ac15edd9eaf.jpg
175,041d0d6a8d110b35a3795dd5c68f9a36,american_staffordshire_terrier,95,e:\daidai\projects\dog_breed_classifier/input_data/images/train/041d0d6a8d110b35a3795dd5c68f9a36.jpg
176,04254919cc15c6867cccfd738a926999,walker_hound,112,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04254919cc15c6867cccfd738a926999.jpg
177,0428e1ae313156ec06dc42096cf1372c,norwegian_elkhound,23,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0428e1ae313156ec06dc42096cf1372c.jpg
178,042e83e82315bada78f2681d030b0d28,bull_mastiff,94,e:\daidai\projects\dog_breed_classifier/input_data/images/train/042e83e82315bada78f2681d030b0d28.jpg
179,042ecd9a978c2ee48d17f7f781621ac9,collie,40,e:\daidai\projects\dog_breed_classifier/input_data/images/train/042ecd9a978c2ee48d17f7f781621ac9.jpg
180,0434ddceef3eea9c757c8e9557a2d698,english_setter,54,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0434ddceef3eea9c757c8e9557a2d698.jpg
181,0440acb104d7346ccc9bba0716603f6a,norwich_terrier,82,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0440acb104d7346ccc9bba0716603f6a.jpg
182,0440e760e55c4d6bed536fbc0273801a,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0440e760e55c4d6bed536fbc0273801a.jpg
183,044644ffbec4b6d402eb824532478811,african_hunting_dog,46,e:\daidai\projects\dog_breed_classifier/input_data/images/train/044644ffbec4b6d402eb824532478811.jpg
184,044d904b00ce11cec6e493226c39a4e2,staffordshire_bullterrier,74,e:\daidai\projects\dog_breed_classifier/input_data/images/train/044d904b00ce11cec6e493226c39a4e2.jpg
185,044efbf8ab3e7195b8ea3c92ef0d48df,black-and-tan_coonhound,83,e:\daidai\projects\dog_breed_classifier/input_data/images/train/044efbf8ab3e7195b8ea3c92ef0d48df.jpg
186,044f7e60953230fa45e4367073d96693,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/044f7e60953230fa45e4367073d96693.jpg
187,0450c3899b7ca7cac31406a52c7bc74e,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0450c3899b7ca7cac31406a52c7bc74e.jpg
188,0457342c36e7e7d103fa4b286a1d62f8,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0457342c36e7e7d103fa4b286a1d62f8.jpg
189,045d421a681a7da04ff668992a8b4c3e,gordon_setter,66,e:\daidai\projects\dog_breed_classifier/input_data/images/train/045d421a681a7da04ff668992a8b4c3e.jpg
190,045ea2f41120606e2c5ae1315cebfb46,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/045ea2f41120606e2c5ae1315cebfb46.jpg
191,046b28d8ac6f7beb3f63159ecaf4cbb6,papillon,22,e:\daidai\projects\dog_breed_classifier/input_data/images/train/046b28d8ac6f7beb3f63159ecaf4cbb6.jpg
192,046d8f04a5a42872774110c6a2db1224,doberman,96,e:\daidai\projects\dog_breed_classifier/input_data/images/train/046d8f04a5a42872774110c6a2db1224.jpg
193,047d9a7dc7205c76e5487d6fc5f4a666,ibizan_hound,32,e:\daidai\projects\dog_breed_classifier/input_data/images/train/047d9a7dc7205c76e5487d6fc5f4a666.jpg
194,0484a6cc686a07e1edacd0fb44b1d965,affenpinscher,69,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0484a6cc686a07e1edacd0fb44b1d965.jpg
195,0486732311e9d60e8712f1dc33c4ebe0,bloodhound,50,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0486732311e9d60e8712f1dc33c4ebe0.jpg
196,0490b67cb414d527d6c21052b1e3b5dd,welsh_springer_spaniel,75,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0490b67cb414d527d6c21052b1e3b5dd.jpg
197,0496d4170e295688e8d6929b239dd4fb,border_terrier,31,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0496d4170e295688e8d6929b239dd4fb.jpg
198,049a406bfac63012d757167c084ced1b,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/049a406bfac63012d757167c084ced1b.jpg
199,04a191172e090876d3f180fc318038f0,malinois,99,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04a191172e090876d3f180fc318038f0.jpg
200,04a3f5dc6d985601f354ab4434645d83,greater_swiss_mountain_dog,61,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04a3f5dc6d985601f354ab4434645d83.jpg
201,04b5834c3a969c6308ce157c547bb313,basenji,8,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04b5834c3a969c6308ce157c547bb313.jpg
202,04be608c9c005d9aa0224fe08554e4be,siberian_husky,25,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04be608c9c005d9aa0224fe08554e4be.jpg
203,04c3bdfec0c7f082c7e697c26be9e020,bloodhound,50,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04c3bdfec0c7f082c7e697c26be9e020.jpg
204,04cce0cd53c6f01d242a49e43de513a1,clumber,68,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04cce0cd53c6f01d242a49e43de513a1.jpg
205,04d2dc1f2804c748b1aa71954bb45d38,newfoundland,30,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d2dc1f2804c748b1aa71954bb45d38.jpg
206,04d3a777baa532f7558a860393c4537f,newfoundland,30,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d3a777baa532f7558a860393c4537f.jpg
207,04d4918090b0c2a7b965ff58f13b2ecf,cardigan,84,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d4918090b0c2a7b965ff58f13b2ecf.jpg
208,04d50b0dce8b8ee9544d9602df85f722,bluetick,49,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d50b0dce8b8ee9544d9602df85f722.jpg
209,04d5d382a8a02d68859850dc282d3ac4,doberman,96,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d5d382a8a02d68859850dc282d3ac4.jpg
210,04d6fe2d5ad29be79083e5c9cf3d9b0d,welsh_springer_spaniel,75,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04d6fe2d5ad29be79083e5c9cf3d9b0d.jpg
211,04dea47b883acca9bd57c7ea2930524f,old_english_sheepdog,42,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04dea47b883acca9bd57c7ea2930524f.jpg
212,04e370c8510638ca969a716822444085,komondor,116,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04e370c8510638ca969a716822444085.jpg
213,04e3bb77c15c18fc1ac101d86d612f46,miniature_pinscher,18,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04e3bb77c15c18fc1ac101d86d612f46.jpg
214,04ea8788cfa17d01c87ea4cdaa0a330d,briard,119,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04ea8788cfa17d01c87ea4cdaa0a330d.jpg
215,04f59d1b6887cf10e6fd897514623cf3,chesapeake_bay_retriever,55,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04f59d1b6887cf10e6fd897514623cf3.jpg
216,04f69d645182d799dbb54862c19c0f38,groenendael,57,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04f69d645182d799dbb54862c19c0f38.jpg
217,04f9e2da4b6f5adb9b9d62eba66ba991,airedale,10,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04f9e2da4b6f5adb9b9d62eba66ba991.jpg
218,04fab70baaf7cd53f8bf78225dbf5409,walker_hound,112,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04fab70baaf7cd53f8bf78225dbf5409.jpg
219,04fb4d719e9fe2b6ffe32d9ae7be8a22,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/04fb4d719e9fe2b6ffe32d9ae7be8a22.jpg
220,050073020e80e4935b53df8d786c8612,dandie_dinmont,36,e:\daidai\projects\dog_breed_classifier/input_data/images/train/050073020e80e4935b53df8d786c8612.jpg
221,050c59e2063923106443e9fd81683088,chesapeake_bay_retriever,55,e:\daidai\projects\dog_breed_classifier/input_data/images/train/050c59e2063923106443e9fd81683088.jpg
222,0512c1a59449a9c8c83c95722028ac90,basset,60,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0512c1a59449a9c8c83c95722028ac90.jpg
223,05134ea3341a1f4f460168e68ec5765d,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05134ea3341a1f4f460168e68ec5765d.jpg
224,0518691772e78ac6805bf006993665a4,rhodesian_ridgeback,38,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0518691772e78ac6805bf006993665a4.jpg
225,052675b01ae0a4b62e090923d131f4ff,black-and-tan_coonhound,83,e:\daidai\projects\dog_breed_classifier/input_data/images/train/052675b01ae0a4b62e090923d131f4ff.jpg
226,053106ed091eac5e129225315ef6cfcb,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/053106ed091eac5e129225315ef6cfcb.jpg
227,0543510e763cbf8fc771a097ffda9984,bedlington_terrier,35,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0543510e763cbf8fc771a097ffda9984.jpg
228,054f069e01a809b23a9da31dd8f4841e,chesapeake_bay_retriever,55,e:\daidai\projects\dog_breed_classifier/input_data/images/train/054f069e01a809b23a9da31dd8f4841e.jpg
229,055429c6fb404af27ac52a08216e6cda,shih-tzu,5,e:\daidai\projects\dog_breed_classifier/input_data/images/train/055429c6fb404af27ac52a08216e6cda.jpg
230,055cfac66e5d67756ab05d02baeeb04c,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/055cfac66e5d67756ab05d02baeeb04c.jpg
231,0566a60d7504a6fad4161d0ef2765a34,beagle,15,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0566a60d7504a6fad4161d0ef2765a34.jpg
232,0569f1d79637070f70ca4a62ec510792,saluki,20,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0569f1d79637070f70ca4a62ec510792.jpg
233,056b535b441278e83839984f1b1da0a6,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/056b535b441278e83839984f1b1da0a6.jpg
234,056c314f2a7d119447af259a07eb31df,vizsla,109,e:\daidai\projects\dog_breed_classifier/input_data/images/train/056c314f2a7d119447af259a07eb31df.jpg
235,05719b998e57a11b863a322ecc7652a5,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05719b998e57a11b863a322ecc7652a5.jpg
236,0581b47e4c3890fb74a5485aa4d008f0,irish_terrier,63,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0581b47e4c3890fb74a5485aa4d008f0.jpg
237,058d4bfce39c9f1157ca4c1b019bbf1a,scottish_deerhound,0,e:\daidai\projects\dog_breed_classifier/input_data/images/train/058d4bfce39c9f1157ca4c1b019bbf1a.jpg
238,058ea5b467d08ed978658dc1ad85fb7d,maltese_dog,1,e:\daidai\projects\dog_breed_classifier/input_data/images/train/058ea5b467d08ed978658dc1ad85fb7d.jpg
239,05934390044791b8fd2dd2ba9c0b4b36,appenzeller,81,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05934390044791b8fd2dd2ba9c0b4b36.jpg
240,0593e37870ee77b0d34508e118bf6670,italian_greyhound,29,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0593e37870ee77b0d34508e118bf6670.jpg
241,059513b85ae976a6f591f71bbaae49bf,eskimo_dog,118,e:\daidai\projects\dog_breed_classifier/input_data/images/train/059513b85ae976a6f591f71bbaae49bf.jpg
242,059a86d50634c78d5a18f918cb0b3f0d,afghan_hound,2,e:\daidai\projects\dog_breed_classifier/input_data/images/train/059a86d50634c78d5a18f918cb0b3f0d.jpg
243,05a05cf4c8d6a4f3f780a9112a11999b,german_shepherd,114,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05a05cf4c8d6a4f3f780a9112a11999b.jpg
244,05a5e6f6b575688dc304ae72635db7b6,italian_greyhound,29,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05a5e6f6b575688dc304ae72635db7b6.jpg
245,05a747c5853defa2420b976a9c0918a2,bluetick,49,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05a747c5853defa2420b976a9c0918a2.jpg
246,05b5e17b96409ca6db51edaf28bd3bdc,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05b5e17b96409ca6db51edaf28bd3bdc.jpg
247,05bac66dfae763fb86ab6360bd3c6f5f,kerry_blue_terrier,59,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05bac66dfae763fb86ab6360bd3c6f5f.jpg
248,05beb3230462b740e5c56230eb27a7a4,kerry_blue_terrier,59,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05beb3230462b740e5c56230eb27a7a4.jpg
249,05c128c8e3ef0c2739f181f9c5677f56,australian_terrier,16,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05c128c8e3ef0c2739f181f9c5677f56.jpg
250,05cab78114abb08afcda78ee70222edd,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05cab78114abb08afcda78ee70222edd.jpg
251,05d6e6de49a6999e56de23c4608af441,saluki,20,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05d6e6de49a6999e56de23c4608af441.jpg
252,05e25c8ec67962c2ef4dd7b0f6aa3918,african_hunting_dog,46,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05e25c8ec67962c2ef4dd7b0f6aa3918.jpg
253,05e3dfffd0b0dca56e6b1d4686e1a6c2,west_highland_white_terrier,65,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05e3dfffd0b0dca56e6b1d4686e1a6c2.jpg
254,05e93a5604440b065143c81be16cd395,whippet,24,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05e93a5604440b065143c81be16cd395.jpg
255,05f59d40acf74affda3c8940ba192f42,leonberg,12,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05f59d40acf74affda3c8940ba192f42.jpg
256,05fbe54802ffb6d6256abb93381f5cf4,appenzeller,81,e:\daidai\projects\dog_breed_classifier/input_data/images/train/05fbe54802ffb6d6256abb93381f5cf4.jpg
257,060112a1a77217039de21f7d0963929d,dhole,87,e:\daidai\projects\dog_breed_classifier/input_data/images/train/060112a1a77217039de21f7d0963929d.jpg
258,060b163b5ad74c889c47b9f421825cdb,dingo,71,e:\daidai\projects\dog_breed_classifier/input_data/images/train/060b163b5ad74c889c47b9f421825cdb.jpg
259,061592707868d5ced7ee050cb383072d,soft-coated_wheaten_terrier,107,e:\daidai\projects\dog_breed_classifier/input_data/images/train/061592707868d5ced7ee050cb383072d.jpg
260,061a378e68e8734682ea9c04a572e2ab,norwich_terrier,82,e:\daidai\projects\dog_breed_classifier/input_data/images/train/061a378e68e8734682ea9c04a572e2ab.jpg
261,061e9891cd5e77345e3cff761c12db4d,norfolk_terrier,53,e:\daidai\projects\dog_breed_classifier/input_data/images/train/061e9891cd5e77345e3cff761c12db4d.jpg
262,062131c6c38a1e485091c8c3329d9638,shih-tzu,5,e:\daidai\projects\dog_breed_classifier/input_data/images/train/062131c6c38a1e485091c8c3329d9638.jpg
263,06223770cd0968a5fa81b2898e65e34a,border_collie,103,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06223770cd0968a5fa81b2898e65e34a.jpg
264,06412667e714332186d0cf86375e98fb,border_terrier,31,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06412667e714332186d0cf86375e98fb.jpg
265,06448bf4366760660b6a7611d93d7533,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06448bf4366760660b6a7611d93d7533.jpg
266,064dff92e5654a8679f8971a027a4040,sealyham_terrier,37,e:\daidai\projects\dog_breed_classifier/input_data/images/train/064dff92e5654a8679f8971a027a4040.jpg
267,065221667b1ed903e364b9063ee2195b,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/065221667b1ed903e364b9063ee2195b.jpg
268,06538c8ad646eb2ebbbbdda1c8174899,afghan_hound,2,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06538c8ad646eb2ebbbbdda1c8174899.jpg
269,0653d31ae648e2a6628ee3f440729361,basset,60,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0653d31ae648e2a6628ee3f440729361.jpg
270,065452ccfffdc6b6f60183bd6c88ba89,lakeland_terrier,21,e:\daidai\projects\dog_breed_classifier/input_data/images/train/065452ccfffdc6b6f60183bd6c88ba89.jpg
271,06557d54077c5265ecdcd7273c9c38ca,shih-tzu,5,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06557d54077c5265ecdcd7273c9c38ca.jpg
272,0672592809da7574a87ddcd0ba2f315d,standard_schnauzer,101,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0672592809da7574a87ddcd0ba2f315d.jpg
273,0672befac9ea0c8fe82c37b5a634d87c,welsh_springer_spaniel,75,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0672befac9ea0c8fe82c37b5a634d87c.jpg
274,068314c65cbe67fa4f57283f4f3a801c,standard_poodle,77,e:\daidai\projects\dog_breed_classifier/input_data/images/train/068314c65cbe67fa4f57283f4f3a801c.jpg
275,0685bcc6cdaa954771379d95d339baf6,pekinese,88,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0685bcc6cdaa954771379d95d339baf6.jpg
276,06ab2182c2a958a5f0de2035f39a0fa7,great_pyrenees,7,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06ab2182c2a958a5f0de2035f39a0fa7.jpg
277,06ba5a21442ba19190bfe7bfa9def11c,groenendael,57,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06ba5a21442ba19190bfe7bfa9def11c.jpg
278,06bd6a364e68b886c085b9b8b8d2b818,flat-coated_retriever,100,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06bd6a364e68b886c085b9b8b8d2b818.jpg
279,06c47d61293f2bb51a94040bb4b20799,italian_greyhound,29,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06c47d61293f2bb51a94040bb4b20799.jpg
280,06c4dbc5b0ea3674bbc752c4ce76819a,irish_setter,39,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06c4dbc5b0ea3674bbc752c4ce76819a.jpg
281,06cceae049531cdb98fe67d912aa58a8,toy_poodle,70,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06cceae049531cdb98fe67d912aa58a8.jpg
282,06cd8e3fbfe72c34461814239e1deab8,keeshond,67,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06cd8e3fbfe72c34461814239e1deab8.jpg
283,06ce71ab05143b1fe45ba8eeba2e97e4,pug,26,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06ce71ab05143b1fe45ba8eeba2e97e4.jpg
284,06d2d84b936225e6c853a0453cb9c878,redbone,104,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06d2d84b936225e6c853a0453cb9c878.jpg
285,06d80d6a7aba8bc48606a285bbad0697,boxer,92,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06d80d6a7aba8bc48606a285bbad0697.jpg
286,06e548623971fbdf8c80b0614f811f50,toy_poodle,70,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06e548623971fbdf8c80b0614f811f50.jpg
287,06faa041b335551e3ccf3c239d006425,basenji,8,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06faa041b335551e3ccf3c239d006425.jpg
288,06fe22a92fa8dc8f90e7a0f118acad6f,bernese_mountain_dog,4,e:\daidai\projects\dog_breed_classifier/input_data/images/train/06fe22a92fa8dc8f90e7a0f118acad6f.jpg
289,0700d58c82bafe9c4edc81f902178e76,airedale,10,e:\daidai\projects\dog_breed_classifier/input_data/images/train/0700d58c82bafe9c4edc81f902178e76.jpg
290,07096719a671e1737b829bd1a88f1dbf,english_foxhound,45,e:\daidai\projects\dog_breed_classifier/input_data/images/train/07096719a671e1737b829bd1a88f1dbf.jpg
